INSEE;lon;lat
245901160;3.56;50.38
200071165;-1.75;46.55
245901152;3.26;50.37
200069409;-2.83;48.45
247700644;2.63;48.70
246900757;4.76;45.67
243000569;4.21;43.74
200048551;-1.00;47.88
246000566;2.49;49.51
244200770;4.42;45.47
200066819;1.23;43.26
200035848;1.20;46.96
246700744;7.39;48.48
247000698;5.84;47.45
200067882;3.79;46.91
241000405;4.72;48.19
200067643;6.40;48.49
248900896;3.26;48.32
246301097;3.40;45.84
200049211;2.35;42.57
200072007;4.07;44.75
200069417;-1.03;43.58
243400736;3.72;43.94
200043982;-0.18;44.35
246900724;4.65;45.72
242900744;-3.60;48.28
200035855;1.92;43.33
200033298;-0.39;48.15
243200607;0.28;43.71
246400337;-0.40;42.99
243900610;5.92;46.56
200066827;0.31;49.38
200067890;3.97;47.18
200068567;5.50;45.54
200067650;6.52;49.20
246200729;1.65;50.69
200034700;5.94;43.83
200069656;-0.70;44.21
200071173;4.40;47.15
200072056;5.42;46.50
200071389;3.18;46.23
245900758;2.71;50.63
200043990;-1.89;47.91
246000772;2.91;49.50
242500361;6.01;47.24
242900751;-4.06;48.50
245400262;5.79;49.49
242000354;9.42;42.70
200068773;5.95;48.07
200040095;0.48;45.12
200068534;1.05;49.76
200069623;5.97;46.75
200071140;3.33;46.61
200067460;-2.68;48.22
245100615;4.05;49.08
243301355;-0.42;44.83
244300307;4.38;45.20
240200519;3.38;49.26
242200715;-3.27;48.27
244700464;0.40;44.60
200043172;1.45;45.20
200043974;-0.41;44.45
200067239;-0.36;43.50
200027308;5.19;47.74
200068781;5.05;44.99
200066801;-0.92;49.27
200042901;4.78;44.35
241000223;4.29;48.37
245614383;-2.41;47.68
200068542;5.37;45.71
200072064;1.37;47.35
240800847;5.09;49.61
200069631;-0.81;43.72
200027548;-1.35;42.21
200067478;2.68;44.54
249000241;7.02;47.53
243000593;4.29;43.65
200067205;-1.58;49.53
200044618;3.12;50.36
200000933;2.37;47.45
200055887;-0.56;48.33
243600293;1.63;46.98
200072031;3.46;49.09
241501055;2.52;45.37
200067684;4.01;48.92
246700306;7.20;48.46
200069441;7.40;49.05
240100800;4.96;45.84
200067445;5.83;44.59
200070290;5.84;49.35
246000129;2.46;49.32
200072049;0.62;45.94
247300817;6.70;45.55
246900765;4.88;45.62
200066850;3.76;49.00
200033090;2.74;48.99
247800618;1.81;48.81
200058790;2.54;48.88
200066868;-4.35;48.26
200058477;2.47;48.69
200070068;1.38;49.71
241000447;3.76;48.21
240800821;4.75;50.03
245100888;3.60;48.85
243200409;-0.05;43.78
200067692;3.65;47.28
240200576;3.91;49.52
243801024;5.56;45.11
200069698;4.86;46.51
200067452;6.79;44.71
200055655;2.55;49.02
247000011;6.15;47.63
200069458;0.29;48.82
200049484;2.33;46.61
200067213;4.05;49.25
200006682;4.78;47.00
242900793;-4.34;48.58
200058485;2.21;49.00
242900553;-4.49;48.54
200066835;3.69;48.67
240200584;3.33;48.97
242852465;1.41;48.20
245501176;5.65;49.08
200040905;2.16;44.08
248100430;2.33;43.54
242900314;-4.47;48.40
249100546;2.38;48.52
200072098;2.98;46.00
200042935;5.60;46.13
200071181;1.95;49.84
243301397;-0.33;44.97
200069664;5.44;48.22
86086;0.73;46.81
37132;0.97;47.12
37125;0.34;47.09
37247;0.68;47.08
36246;1.20;46.88
37007;0.28;47.07
86107;0.67;46.37
79120;-0.08;46.65
86292;0.17;46.67
79005;-0.15;46.83
86220;0.29;46.11
16335;0.15;46.07
16189;0.14;46.08
79018;-0.15;46.04
37115;0.70;46.99
86249;0.23;46.89
87163;0.87;46.15
86288;0.84;46.73
86032;0.57;46.68
86298;0.54;46.72
79150;0.17;46.14
86170;0.81;46.32
86009;0.68;46.67
49060;-0.06;47.18
86055;0.41;46.19
86242;0.38;46.23
87172;1.08;46.17
37103;0.90;47.03
86122;0.73;46.60
87057;1.25;46.22
37069;1.16;47.15
86066;0.55;46.82
86003;0.27;46.35
87108;0.92;46.06
86300;0.21;46.67
36074;1.09;47.00
86070;0.68;46.55
86272;0.46;46.84
86195;0.60;47.00
37268;0.46;47.04
37133;1.20;47.08
86102;0.13;46.66
37022;0.19;47.19
37129;0.27;47.11
37280;0.85;47.09
37057;0.78;47.08
36114;1.11;46.58
36036;1.22;46.54
79122;-0.13;46.11
86286;0.18;46.87
86160;0.20;46.79
86244;0.08;46.36
86044;0.23;47.03
86016;0.30;46.66
79203;-0.06;46.98
16098;0.14;46.04
86018;0.12;47.04
86011;0.78;46.15
86073;0.03;46.69
37222;1.06;47.08
36018;1.10;46.63
86110;0.93;46.51
79108;0.01;46.74
37246;1.11;47.11
86127;0.48;46.92
86062;0.36;46.65
49009;-0.13;47.08
86176;0.73;46.30
79177;0.11;46.26
86174;0.49;46.77
86172;0.77;46.22
86271;0.27;46.78
86236;0.83;46.68
86217;0.37;46.93
86191;0.82;46.47
37090;0.49;47.17
86164;0.62;46.73
16181;0.65;46.07
86084;1.18;46.41
37220;0.11;47.18
86153;0.66;46.40
37147;0.53;47.05
79326;-0.04;46.71
36145;1.06;46.91
86013;0.09;46.91
86151;0.22;46.97
86161;0.00;46.88
86133;0.30;46.52
36188;1.16;47.02
49215;-0.12;47.13
36113;1.04;46.80
86224;0.42;46.90
79331;-0.11;47.05
87061;1.15;46.17
37044;0.90;46.95
86222;0.44;46.66
79208;-0.16;46.66
37238;0.95;47.06
86253;-0.01;46.50
86295;0.24;46.10
86279;0.56;46.91
86098;0.75;46.56
86274;0.01;47.06
37259;0.95;46.76
86148;0.35;46.39
86221;0.36;46.83
87101;0.95;46.05
36167;0.98;46.70
86293;0.26;46.41
87017;1.11;46.13
86218;0.06;46.88
16164;0.58;46.05
87165;1.22;46.36
37143;0.82;47.14
86120;0.94;46.32
86196;-0.08;47.09
86156;0.17;47.01
86289;0.64;46.22
87059;1.07;46.21
86014;0.57;46.76
86111;0.59;46.87
79230;0.12;46.30
86104;0.34;46.10
86202;0.74;46.65
37078;0.87;47.05
86262;0.79;46.42
16292;0.20;46.04
86093;0.21;46.94
86180;0.42;46.51
86157;0.42;46.55
86171;0.69;46.28
37244;0.35;47.13
37130;0.82;47.04
37001;0.73;46.94
86061;0.42;46.14
86287;0.13;47.09
37028;0.98;46.83
86135;0.53;46.62
86291;0.93;46.55
86248;0.49;46.33
86034;0.58;46.36
86116;0.07;46.47
36173;1.21;46.71
87023;1.20;46.03
36054;1.10;46.94
37218;1.02;46.97
86050;-0.01;46.65
86173;0.04;46.99
37282;0.88;46.79
79340;-0.14;46.56
86045;0.17;46.40
79042;-0.06;46.37
79184;-0.12;46.35
86025;0.98;46.55
37184;0.92;46.91
36204;1.17;46.79
16106;0.66;46.02
86235;0.45;46.39
79313;-0.09;46.29
16054;0.38;46.05
36136;1.16;46.93
86031;0.60;46.61
79205;0.07;46.23
37111;1.11;47.18
86154;0.08;46.79
86207;0.80;46.78
86017;0.04;46.64
86225;0.09;46.84
86260;0.32;46.93
16249;0.78;46.11
86108;0.03;46.80
36225;1.25;46.97
86211;0.30;46.26
86198;0.58;46.54
37199;0.50;47.06
86261;0.46;46.57
86204;0.22;46.61
79023;0.00;46.37
86228;0.54;46.39
86265;0.38;46.87
37076;0.18;47.16
86048;0.27;46.72
87011;1.04;46.10
86095;0.44;46.70
16229;0.11;46.08
37262;0.51;47.11
79265;-0.13;46.99
86080;0.16;46.45
86296;0.24;46.37
79095;0.03;46.19
86234;0.56;46.21
86144;0.05;46.72
86063;0.44;46.07
86118;0.97;46.47
86047;0.30;46.84
86263;0.36;46.51
37188;0.55;47.08
36055;1.22;46.94
37140;0.47;47.02
86165;0.90;46.43
79167;-0.02;46.85
86049;0.10;46.97
86129;0.77;46.84
79201;-0.04;46.41
16381;0.04;46.06
86162;0.47;46.94
16197;0.08;46.05
36094;1.20;46.48
87012;1.11;46.07
37071;0.44;47.07
86132;1.08;46.51
86092;0.61;46.93
37136;0.76;47.16
79336;0.04;46.30
86064;0.44;46.26
86178;0.46;46.49
87089;1.17;46.23
86169;-0.01;47.10
79163;0.08;46.16
86058;0.54;46.65
87200;1.12;46.34
79105;-0.14;46.50
86020;0.61;46.65
86163;0.43;46.63
86205;-0.03;47.00
86131;0.59;46.44
79339;-0.05;46.57
86008;0.00;46.95
37048;0.83;46.84
37045;0.62;47.02
36016;1.16;46.56
86004;0.90;46.70
37191;0.40;46.98
79152;0.07;46.11
86024;0.20;46.56
86192;0.85;46.31
86230;1.00;46.42
79136;-0.04;46.15
86206;0.00;47.11
86159;0.71;46.20
16001;0.72;46.10
37226;0.64;47.12
16242;0.32;46.01
79256;-0.05;46.46
86167;0.19;46.91
86275;0.49;46.89
86012;0.41;46.10
37094;0.77;47.02
86082;0.21;46.31
86096;0.27;46.84
37005;0.56;46.97
86114;0.57;46.57
16039;0.17;46.05
16253;0.00;46.03
86250;0.01;47.14
86103;0.41;46.37
86194;0.36;46.58
86227;-0.02;46.97
86284;0.48;46.43
86247;0.23;46.14
86023;0.27;46.90
86152;0.52;46.16
86197;0.28;47.02
37269;1.03;47.04
87007;1.22;46.11
37174;0.56;47.03
79019;-0.11;46.73
87097;0.89;46.09
36176;1.18;46.62
86299;0.10;46.71
37012;0.46;47.18
79083;-0.10;46.12
86124;0.52;46.59
37097;0.89;47.16
37144;0.21;47.08
86094;0.54;46.44
79301;-0.04;46.21
86002;0.15;46.76
16007;0.53;46.02
86203;0.64;46.31
86019;0.45;46.73
86054;0.33;46.21
37040;0.39;47.10
37108;1.05;47.15
86233;0.63;46.49
86281;0.26;46.73
37032;0.73;47.07
36153;1.15;46.86
86137;0.10;47.01
86273;1.06;46.45
86046;0.53;46.76
86079;0.17;46.97
37189;0.93;46.85
86213;0.03;46.42
86029;0.25;46.21
87155;1.13;46.09
37034;0.41;47.00
79338;0.11;46.23
36165;1.05;46.68
86280;0.53;46.94
36119;0.93;46.63
86257;0.29;46.87
37004;0.31;47.13
86128;0.30;46.80
37148;0.48;46.98
37180;0.48;47.09
86294;0.16;46.62
37098;0.63;47.07
86255;0.33;46.17
87116;1.02;46.13
87052;1.00;46.16
86269;-0.05;47.04
49140;0.03;47.18
79141;-0.10;46.88
86246;0.84;46.58
37026;0.95;47.00
86147;0.22;46.43
86241;0.68;46.93
37019;0.77;46.88
86115;0.37;46.72
86035;1.00;46.37
16044;0.27;46.03
37211;0.76;47.22
87018;1.02;46.05
79218;-0.09;46.75
87179;0.99;46.19
36045;1.17;46.99
37033;0.89;46.85
86037;1.09;46.39
86091;0.04;46.49
86264;0.37;46.28
86268;0.55;46.51
86181;0.27;46.97
86036;0.07;47.07
86085;0.20;46.84
86175;0.88;46.61
86005;0.10;46.94
86223;0.90;46.58
79089;-0.12;46.77
86245;0.63;46.79
86001;0.79;46.26
86183;0.62;46.96
79140;0.00;46.09
37165;0.53;47.18
86134;0.19;46.17
37256;0.43;47.10
36197;1.07;46.56
79268;-0.16;46.77
37114;0.73;46.89
86189;0.48;46.21
87103;1.17;46.01
86069;0.11;46.89
87139;0.94;46.16
79060;0.09;46.20
36212;1.26;46.87
86149;0.05;46.92
37105;0.34;46.95
86074;0.11;46.63
37142;0.59;47.05
86007;0.53;46.88
86254;0.87;46.37
37212;0.68;47.16
37190;0.55;46.99
79180;0.17;46.10
37049;0.97;47.17
37121;0.42;46.96
86075;0.17;46.81
86201;0.25;46.93
87006;1.06;46.31
16264;0.49;46.10
79243;0.01;46.22
37051;0.33;47.06
36137;0.92;46.73
36058;1.02;46.59
79016;-0.07;46.79
36076;0.97;46.67
87008;1.08;46.25
86136;0.28;46.08
36010;1.08;46.85
86138;0.77;46.18
79115;-0.07;46.34
79278;-0.13;46.59
79316;-0.10;46.43
86229;-0.04;47.08
86083;0.17;46.49
37145;0.66;47.03
37258;0.14;47.16
37216;0.58;47.15
86200;0.57;46.12
86053;0.15;46.72
79303;-0.10;46.39
86117;0.87;46.49
86026;0.17;47.09
49291;-0.10;47.17
86010;0.33;46.45
37260;0.40;47.06
86142;0.10;46.68
37029;0.73;47.11
37168;0.78;46.97
86266;0.38;46.08
86015;0.65;46.13
79251;-0.13;46.19
37277;1.24;47.14
37035;0.33;46.98
16065;0.78;46.07
86042;0.66;46.97
37265;0.91;47.07
79196;-0.08;46.92
16128;0.54;46.07
86182;0.33;46.88
87056;1.11;46.24
86052;0.32;46.32
79124;-0.02;46.54
86099;0.52;46.48
86276;0.54;46.28
86158;0.31;46.63
16038;0.45;46.04
86065;0.30;46.42
87198;1.08;46.03
37221;1.13;47.06
86190;0.73;46.34
86072;0.67;46.72
37107;0.87;47.00
87069;0.84;46.11
86214;0.35;46.55
86090;-0.06;47.01
86028;0.47;46.60
87022;1.11;46.04
36123;1.26;46.81
86145;0.23;46.47
86113;0.29;46.49
87121;1.18;46.13
79174;-0.15;46.22
79307;0.11;46.12
37196;0.32;47.01
16131;0.72;46.03
79121;-0.12;46.47
79154;-0.06;46.04
79197;-0.09;46.69
16002;0.20;46.08
87206;1.21;46.17
37053;0.94;47.14
37119;0.42;47.12
79297;0.05;46.25
87109;1.02;46.24
86139;0.11;46.44
37178;0.41;47.16
37061;0.99;46.92
86150;0.06;46.75
87100;0.95;46.02
36053;1.26;46.63
79175;0.01;46.13
79064;-0.09;46.19
86123;0.09;46.55
87087;1.18;46.34
86022;-0.07;47.06
16413;0.11;46.05
36213;0.99;46.65
16104;0.23;46.03
37201;0.27;47.14
87160;1.24;46.29
37162;0.90;47.10
86078;0.30;46.14
37234;1.04;47.21
86297;0.27;46.58
37183;1.01;47.09
36096;1.11;46.76
37157;1.20;47.15
87128;1.24;46.06
37202;0.21;47.13
86088;0.29;46.54
86039;0.19;46.25
86270;1.13;46.44
37087;0.40;47.03
86100;0.25;46.53
79149;-0.13;46.71
86140;0.73;46.41
86177;0.25;46.68
86187;0.78;46.59
37064;0.85;46.88
79074;0.05;46.14
36087;0.96;46.59
86006;0.84;46.54
86186;0.65;46.86
37072;0.24;47.17
79176;-0.07;46.49
86119;0.46;46.22
86112;0.70;46.24
86193;0.76;46.74
37254;0.83;47.20
36066;1.12;46.70
86076;0.24;46.65
79084;-0.01;46.33
36104;0.94;46.69
86290;0.39;46.46
86081;0.44;46.78
86130;0.69;46.90
86143;0.72;46.86
37275;1.25;47.04
86059;0.73;46.47
37210;0.32;47.21
79274;-0.11;47.02
86105;0.42;46.44
86089;0.11;46.76
36178;1.01;46.63
37248;0.16;47.13
87033;1.13;46.01
86068;0.16;46.21
79164;-0.05;46.19
79087;-0.05;46.29
86051;0.19;46.19
37065;0.35;47.02
86077;0.67;46.44
36105;1.04;46.75
37126;0.11;47.14
86126;0.76;46.51
86041;0.37;46.61
86258;0.41;46.81
79153;-0.08;46.08
86256;0.48;46.53
37181;0.83;46.98
37176;0.57;47.10
86239;0.70;46.62
86210;0.05;47.13
37039;1.08;47.04
86087;0.01;46.77
86231;0.23;46.12
36223;1.21;46.41
79306;-0.14;46.62
86106;0.00;47.01
79148;-0.02;46.27
86125;0.71;46.76
86038;0.47;46.36
36224;0.98;46.73
86226;0.51;46.55
87195;1.13;46.29
86184;0.36;46.78
86027;0.30;46.59
86121;0.06;46.61
86109;0.15;46.91
37093;0.47;47.13
87028;0.90;46.23
49131;-0.04;47.14
86097;0.41;46.31
37113;0.82;46.92
37080;0.71;47.04
37187;0.54;47.01
86252;0.17;47.04
37020;1.02;47.13
36020;1.24;46.38
37023;1.20;47.18
16378;0.25;46.06
37255;0.39;47.12
86209;0.37;46.48
79212;0.12;46.17
86040;0.82;46.63
86141;0.39;46.35
37089;0.34;47.17
37088;0.08;47.17
86285;0.60;46.40
86237;0.26;46.16
16142;0.08;46.08
37134;0.74;47.18
40246;-0.74;44.15
40266;-1.25;44.09
40269;-1.13;43.62
47258;0.15;44.01
64499;-0.92;43.47
32025;-0.03;43.86
64332;-0.36;43.50
32115;0.17;43.76
40030;0.04;44.09
40007;-0.62;43.58
64365;-0.47;43.57
32191;-0.10;43.74
64056;-0.11;43.55
33053;-0.14;44.41
40005;-0.44;43.61
40263;-0.88;43.79
40078;-0.75;43.68
32170;-0.16;43.63
40058;-0.42;44.08
40025;-0.43;43.83
40014;-0.36;44.06
33511;-0.09;44.43
40192;-0.49;43.90
33527;-1.02;44.58
65387;-0.07;43.59
40327;-0.17;44.06
33199;-1.08;44.59
40184;-1.25;44.19
40209;-1.45;43.57
40326;-1.33;43.94
40328;-1.40;43.79
40164;-0.30;44.14
40272;-1.28;43.58
40100;-0.24;43.93
40052;-0.21;43.83
40080;-0.28;43.76
64167;-0.28;43.48
47007;-0.08;44.19
40127;-0.26;43.82
64517;-0.11;43.50
47119;0.04;44.19
32063;0.03;43.69
33279;-0.25;44.50
40321;-0.43;43.64
33507;-0.18;44.40
40121;-0.69;43.73
33346;-0.07;44.55
64192;-0.17;43.55
40072;-0.40;43.66
47034;0.10;44.40
65304;0.04;43.47
40123;-1.13;43.81
40137;-0.29;43.96
33144;-0.19;44.38
40233;-1.00;43.61
32125;0.10;43.78
32246;-0.13;43.84
64190;-0.29;43.51
40270;-0.42;43.68
64455;-0.19;43.58
40258;-0.33;43.94
32031;0.14;43.79
32319;0.04;43.60
33284;-0.90;44.62
33498;-0.88;44.54
47286;-0.02;44.23
40124;-0.04;44.02
40103;-0.37;43.94
33116;-0.20;44.47
32017;-0.20;43.62
40042;-1.27;43.56
40077;-1.06;43.56
47222;0.12;44.28
40273;-1.39;43.53
47039;0.08;44.15
40174;-0.34;43.61
64552;-0.18;43.51
33254;-0.04;44.54
40023;-0.79;43.69
40197;-0.90;44.03
40222;-1.21;43.62
40024;-0.62;43.73
40050;-0.37;43.97
40274;-0.65;43.93
64502;-1.17;43.53
64447;-0.50;43.53
33021;-0.16;44.51
32236;-0.04;43.88
40264;-1.26;43.62
33513;-0.06;44.37
40089;-0.65;43.69
64385;-0.30;43.47
64153;-0.21;43.51
65137;0.01;43.52
32434;0.01;43.74
47148;0.18;44.33
40310;-1.33;43.75
33307;-0.36;44.48
40186;-0.96;43.58
33436;-0.66;44.55
40227;-0.78;44.30
64159;-0.15;43.52
64394;-0.06;43.50
40166;-0.23;43.77
40160;-0.79;43.73
32004;-0.17;43.71
40219;-0.40;43.63
64383;-0.41;43.50
40015;0.09;44.11
40116;-0.78;43.78
40232;-0.59;43.58
40053;-0.21;44.15
32079;0.11;43.95
40046;-1.18;44.41
32094;-0.07;43.78
33202;-0.66;44.49
40017;-0.59;43.72
40244;-1.17;43.70
40060;-0.46;44.28
64366;-0.22;43.54
64168;-1.00;43.49
40205;-0.82;43.72
40303;-0.90;44.13
40128;-0.60;43.69
40120;-1.14;43.52
65472;0.00;43.50
33050;-0.15;44.54
40041;-0.64;43.56
32233;0.16;43.52
32333;-0.23;43.61
32109;0.11;43.64
40105;-0.65;44.05
64108;-0.92;43.51
40267;-0.23;44.00
65174;0.03;43.50
64232;-0.34;43.51
40207;-1.08;43.67
40158;-0.09;44.10
40173;-0.68;43.57
33504;-0.34;44.53
32369;0.00;43.79
32174;0.08;43.55
47085;0.16;44.16
64143;-0.51;43.49
40316;-0.84;43.58
64304;-1.40;43.48
40035;-1.04;43.64
40019;-1.19;44.21
32274;-0.15;43.82
33235;-0.12;44.39
40202;-1.01;43.69
47277;-0.01;44.49
33195;-0.03;44.41
32408;-0.04;43.81
40276;-1.25;43.88
40198;-0.57;43.60
33197;-0.52;44.55
33450;-0.09;44.29
32151;-0.02;43.62
33529;-1.17;44.56
40265;-0.14;43.99
32340;0.04;43.87
47108;0.12;44.49
40051;-0.40;43.90
40031;-0.86;43.83
32217;0.16;43.60
64308;-0.32;43.49
64180;-0.23;43.56
40132;-1.00;43.55
33331;-0.08;44.53
40119;-0.59;43.65
40076;-0.64;43.78
40134;-0.91;44.22
40199;-0.88;43.59
33095;-0.28;44.25
32108;-0.19;43.65
40309;-0.72;43.79
64024;-1.52;43.49
33048;-0.13;44.48
40003;-1.14;43.70
32443;-0.01;43.67
40185;-0.32;43.59
33068;-0.47;44.36
40240;-0.37;43.75
33429;-0.44;44.43
64456;-0.36;43.52
40216;-0.88;43.66
40179;-1.12;43.71
40278;-1.15;44.20
40096;-0.12;44.04
40329;-0.29;43.78
32449;-0.18;43.82
40195;-0.48;43.76
40180;-0.70;43.86
33227;-0.24;44.54
47205;0.00;44.27
40223;-0.56;43.57
40038;-0.72;43.67
40212;-1.15;43.56
33190;-0.12;44.32
40049;-0.36;43.78
64193;-0.09;43.48
33042;-0.79;44.49
33271;-0.09;44.37
40147;-0.79;43.76
40220;-0.36;43.65
40026;-0.56;43.79
32001;0.09;43.69
40018;-0.82;43.80
64532;-0.19;43.55
40331;-0.30;43.91
40237;-0.92;43.76
64296;-0.66;43.53
40022;-0.34;43.67
33270;-0.26;44.41
64182;-0.13;43.48
32305;-0.08;43.83
40146;-0.29;43.63
32096;-0.03;43.92
40194;-0.84;43.70
40156;-0.89;44.31
32354;0.05;43.71
40332;-0.96;44.36
33357;-0.29;44.51
33251;-0.57;44.51
64534;-0.24;43.51
64471;-0.81;43.53
32209;-0.13;43.71
40322;-1.20;44.03
40033;-0.47;44.06
40149;-0.39;44.15
33216;-0.14;44.47
47010;0.00;44.36
40191;-0.66;43.73
64243;-0.52;43.48
32325;0.04;43.66
33188;-0.16;44.27
40043;-1.23;44.14
47233;0.10;44.53
40099;-0.45;43.72
40211;-1.17;43.64
32070;-0.03;43.64
40114;-1.05;43.81
40140;-0.08;43.97
40290;-0.27;43.59
64090;-0.25;43.54
33329;-0.30;44.40
32189;-0.21;43.90
32227;0.06;43.82
40248;-1.36;43.57
32111;0.15;43.57
47157;0.17;44.51
47026;0.03;44.31
33465;-0.21;44.55
40259;-0.31;43.83
64307;-0.19;43.48
64461;-0.90;43.54
40085;-0.83;44.21
65219;0.00;43.55
40004;-1.36;43.66
32214;0.03;43.74
33255;-0.34;44.29
64536;-0.34;43.48
47156;0.08;44.48
40087;-0.08;44.00
33170;-0.03;44.56
40032;-0.68;44.37
40088;-1.06;43.70
40131;-0.18;43.95
64397;-0.50;43.55
40165;-0.72;44.08
32062;-0.01;43.83
40148;-0.33;43.56
64236;-0.17;43.49
40283;-1.00;43.77
40011;-0.79;43.58
47302;0.13;44.06
32027;-0.21;43.69
40117;-0.42;43.79
40095;-0.91;43.61
40109;-0.74;43.64
32450;0.16;43.55
32243;-0.15;43.91
64233;-0.27;43.56
40142;-0.99;43.85
33547;-0.38;44.45
40256;-1.19;43.59
40277;-1.04;43.67
64514;-0.40;43.48
64044;-0.53;43.54
64196;-0.08;43.53
40288;-0.31;44.01
40171;-0.67;44.42
32463;-0.14;43.60
33336;-0.37;44.39
40292;-1.32;43.61
40300;-1.06;43.68
40059;-1.08;43.60
32218;0.08;43.66
47120;0.05;44.54
40187;-1.36;43.86
64295;-0.63;43.54
40008;-0.63;44.37
33074;-0.18;44.49
40312;-1.46;43.54
40075;-1.14;43.87
32136;0.01;43.61
40152;-1.08;43.96
32390;-0.06;43.71
40313;-0.78;43.82
40061;-0.64;43.86
64479;-0.82;43.55
33076;-0.40;44.53
40295;-0.86;44.39
40108;-1.19;44.32
40333;-0.72;44.00
64408;-0.25;43.49
40210;-1.03;44.07
33239;-0.15;44.34
40204;-0.72;43.75
40084;-0.91;43.65
64254;-0.61;43.51
40236;-0.87;43.69
40252;-0.56;43.68
40280;-0.59;43.88
33017;-0.24;44.47
40106;-0.90;43.67
40297;-0.50;44.14
40323;-0.61;44.09
32113;0.03;43.77
40289;-0.50;43.71
32264;-0.10;43.91
40286;-0.49;43.63
47115;0.06;44.41
40157;-1.28;44.02
40271;-1.23;43.55
40213;-1.37;43.60
64079;-0.13;43.53
47052;0.08;44.31
40255;-0.35;43.90
64057;-0.62;43.47
32155;-0.19;43.77
40249;-0.72;43.72
33508;-0.11;44.51
40054;-0.70;43.63
40190;-0.55;43.62
40129;-1.24;43.64
40229;-1.09;44.25
40221;-0.26;43.87
40167;-0.52;44.22
40188;-0.64;43.62
32008;0.10;43.52
40079;-0.67;43.62
40296;-1.40;43.70
64234;-0.48;43.51
40063;-0.98;43.71
65432;-0.03;43.53
64548;-0.50;43.47
40094;-1.04;44.17
32344;-0.08;43.64
47266;0.09;44.00
33137;-0.01;44.38
32330;0.00;43.60
40315;-0.96;43.75
64118;-0.05;43.52
47121;0.13;44.35
40055;-0.47;43.84
33225;-0.44;44.57
47285;0.11;44.44
40118;-0.93;43.56
40092;-0.58;43.70
64311;-0.22;43.48
64380;-0.38;43.51
40057;-0.42;43.71
40177;-0.70;43.69
40208;-0.83;43.78
40298;-0.52;43.67
40037;-0.51;43.82
33130;-0.21;44.50
40235;-0.82;43.75
32398;-0.14;43.64
47093;0.16;44.23
40239;-0.40;43.61
40151;-0.91;43.86
47227;0.04;44.37
64390;-0.05;43.48
32423;0.11;43.75
32414;-0.05;43.68
33115;-0.39;44.33
40155;-1.22;43.93
40056;-0.54;44.05
40169;-0.18;44.21
40066;-0.76;43.85
40182;-1.13;44.09
32202;-0.12;43.80
47221;0.21;44.10
65130;-0.03;43.58
64540;-1.35;43.49
40006;-0.79;44.03
65215;-0.03;43.52
64450;-0.55;43.49
64102;-1.47;43.49
33536;-0.60;44.45
40162;-0.41;43.98
65240;0.03;43.53
64510;-0.68;43.54
64407;-1.40;43.46
40002;-0.74;43.59
40257;-1.21;44.28
40073;-0.59;43.55
40068;-0.87;43.76
47114;0.13;44.38
40217;-1.07;44.35
64199;-0.17;43.57
32192;-0.22;43.64
40334;-1.02;43.72
40021;-1.30;43.80
64135;-0.77;43.55
40102;0.00;43.99
40133;-1.43;43.60
47024;0.15;44.53
32445;0.03;43.55
40153;-0.65;43.82
64406;-0.54;43.51
40242;0.05;44.06
33178;-0.14;44.44
32164;0.12;43.54
64334;-1.05;43.50
32161;-0.02;43.66
64140;-1.48;43.53
64087;-0.85;43.52
64123;-1.15;43.46
33180;-0.13;44.45
64172;-0.56;43.52
64074;-0.14;43.58
32271;-0.19;43.85
64464;-0.28;43.52
32073;0.01;43.86
33026;-0.45;44.49
32310;-0.14;43.78
32005;-0.06;43.74
32036;0.11;43.59
40183;-0.96;43.65
32145;-0.19;43.68
40226;-0.38;43.58
32220;-0.14;43.74
64430;-0.78;43.49
40104;-0.87;43.73
33046;-0.26;44.36
47208;0.06;44.24
40130;-0.61;43.62
40324;-0.86;43.78
47165;0.03;44.51
64486;-0.19;43.53
40178;-0.44;43.89
40306;-1.05;43.52
40181;-1.36;43.81
40062;-0.59;43.92
40301;-1.13;43.65
40125;-1.08;43.64
40145;-0.43;43.76
40115;-0.91;43.77
64161;-1.09;43.48
40093;0.04;44.01
33512;-0.03;44.46
40159;-0.89;43.76
33036;-0.21;44.44
65264;-0.03;43.50
40150;-1.28;43.85
65412;0.11;43.48
33310;-0.51;44.50
33244;-0.28;44.43
64355;-0.45;43.50
64063;-0.43;43.54
40172;-0.50;43.59
40163;-0.98;44.24
40200;-0.75;44.39
